content_id,content_type,category,word_count,content_age_days,author_type,has_schema,internal_link_count,external_link_count,organic_clicks,organic_impressions,ctr,average_position,keyword_count,ranking_keywords,backlinks,domain_authority,sessions,bounce_rate,avg_session_duration,conversions,clicks_7d,clicks_30d,impressions_7d,impressions_30d,position_7d,position_30d,trend_direction,trend_pct,future_clicks,future_position,is_declining_label
CF-004951,blog,finance,497,263,agency,False,14,5,222,2977,0.07457171649311388,39.78422322883518,9,8,62,42.99557630211799,796,0.5381851652485675,247.19792012017257,1,208,993,3040,11814,40.0,43.0,up,0.2569963292278469,1175,43.0,0
CF-004952,guide,travel,742,411,freelance,True,27,6,19,98,0.19387755102040816,19.218099738047865,2,2,62,38.35009738461372,109,0.5557263098098424,145.5146119892184,0,11,60,91,334,17.0,12.0,up,0.16828401329232523,62,14.0,1
CF-004953,blog,ecommerce,657,28,freelance,False,26,4,42,321,0.1308411214953271,45.666844087217655,2,5,66,43.51383098282411,198,0.40767555456851867,193.55459257717067,0,44,178,243,852,40.0,44.0,up,0.091315178972667,131,47.0,1
CF-004954,landing_page,health,120,40,brand,False,21,7,45,227,0.19823788546255505,31.263292659686364,9,12,50,18.94319912311563,122,0.6046333410072824,34.79773789165941,1,37,140,150,561,43.0,41.0,up,0.22268543681290687,121,46.0,1
CF-004955,blog,health,745,297,brand,True,23,3,268,1632,0.1642156862745098,35.66055166251252,4,6,58,36.15401003462784,821,0.2501168321859203,147.42788160169687,19,242,1260,837,3830,37.0,35.0,up,0.13685262533228124,895,31.0,1
CF-004956,blog,technology,580,7,agency,True,24,5,20,230,0.08695652173913043,42.48288614271341,9,8,65,54.69963090820214,99,0.33015835130445204,116.07315484548911,1,16,88,222,667,44.0,49.0,down,-0.23332953666384507,112,44.0,1
CF-004957,landing_page,finance,786,55,freelance,False,15,5,70,840,0.08333333333333333,25.470197613857955,9,7,95,75.73599578797138,472,0.4145627524701622,143.20532626972084,4,48,151,537,2234,21.0,18.0,down,-0.08733702831311412,169,10.0,1
CF-004958,news,ecommerce,850,17,in_house,True,18,8,208,1052,0.19771863117870722,22.641902379813303,10,8,52,31.211403597588017,1236,0.3119115836156295,103.82700171753345,2,205,675,816,3707,19.0,16.0,up,0.18099956669693815,815,14.0,0
CF-004959,news,ecommerce,1380,299,freelance,True,28,4,8,322,0.024844720496894408,80.0,7,6,86,51.883774699696914,37,0.5027245150989905,94.12251447487695,0,7,22,242,1203,80.0,68.0,up,0.20858959594513551,23,69.0,1
CF-004960,landing_page,technology,941,69,freelance,False,14,6,29,397,0.07304785894206549,51.062030477917254,8,11,62,37.096742042387916,202,0.516778598369437,183.2267782500789,1,21,87,375,1614,50.0,43.0,up,0.04547622570955567,78,38.0,1
CF-004961,product_page,technology,950,134,freelance,True,22,5,66,588,0.11224489795918367,47.07401902967243,10,9,71,51.94299085244167,301,0.6726410500259935,116.72581244880124,1,36,125,536,2453,51.0,50.0,down,-0.19093532101897134,111,54.0,1
CF-004962,news,ecommerce,998,60,freelance,True,16,4,37,160,0.23125,35.588518780736386,7,5,69,46.68266513225012,86,0.40034789735852316,85.7764484441015,0,32,137,94,361,39.0,52.0,down,-0.1329738188329597,145,46.0,1
CF-004963,landing_page,finance,1111,363,in_house,False,15,6,50,243,0.205761316872428,30.008266571018922,5,13,53,21.943817005362064,397,0.3281281412716641,213.442292431998,0,41,157,176,826,25.0,24.0,down,-0.14114797323269687,131,28.0,1
CF-004964,news,travel,986,42,freelance,True,16,4,31,202,0.15346534653465346,15.755031990524579,4,5,71,43.82483180266553,188,0.6373560547276135,279.376982171596,1,28,123,105,460,21.0,26.0,down,-0.1876953931413731,130,16.0,1
CF-004965,blog,ecommerce,934,7,agency,True,18,5,31,436,0.07110091743119266,37.308522460402244,7,8,61,45.924104756034126,133,0.479892511901116,75.56371213236457,1,22,95,302,1236,44.0,47.0,up,0.01640297622844919,119,42.0,0
CF-004966,landing_page,ecommerce,1063,7,agency,True,22,5,45,837,0.053763440860215055,68.64908611554574,9,7,54,41.624810012601415,329,0.47461010077520044,169.64269935433396,2,30,140,719,3007,69.0,68.0,up,0.09849211212559715,167,66.0,0
CF-004967,landing_page,travel,122,290,in_house,True,20,5,46,244,0.1885245901639344,22.883564144030412,7,8,48,19.212556242817033,314,0.41467511522677597,30.40879044712463,3,26,97,223,950,21.0,31.0,up,0.0925848004436725,75,34.0,1
CF-004968,blog,health,1476,302,brand,False,16,2,35,194,0.18041237113402062,25.178559752495353,2,5,57,42.5748168923096,260,0.39094791693756975,220.93973572724678,2,31,135,154,796,22.0,25.0,up,0.10766392691371057,110,24.0,1
CF-004969,news,ecommerce,1326,379,agency,False,15,4,44,479,0.0918580375782881,22.930256544871398,13,9,56,39.50971686807011,261,0.4073617444644202,174.55600028102356,0,28,136,495,1996,20.0,21.0,down,-0.2388566612065639,141,25.0,1
CF-004970,news,ecommerce,915,7,in_house,False,22,4,3,50,0.06,57.866059834538554,12,12,60,42.30245065919022,7,0.49293011453427754,86.15669677492374,0,3,12,36,197,59.0,61.0,up,-0.07858639108907227,13,56.0,1
CF-004971,landing_page,education,426,143,in_house,True,19,2,4,140,0.02857142857142857,80.0,8,6,64,52.08014384514726,10,0.44874707101418937,201.3856556314354,0,3,13,142,459,77.0,71.0,down,-0.23425462258136667,14,60.0,1
CF-004972,news,travel,1213,568,in_house,False,18,3,154,1038,0.14836223506743737,41.50634934908312,7,5,59,33.407680225072355,552,0.5203135927195548,91.07635247331292,5,126,394,622,3124,44.0,46.0,up,0.15926537294969642,488,44.0,0
CF-004973,guide,education,641,131,in_house,True,21,5,20,172,0.11627906976744186,31.25247347908915,6,8,73,45.388232058367485,104,0.4976857653162716,156.81062785885655,0,17,82,153,643,34.0,34.0,down,-0.1571503503985891,105,32.0,1
CF-004974,news,ecommerce,1010,89,in_house,True,15,12,30,446,0.06726457399103139,23.691233012880122,5,6,63,44.575003105607934,226,0.2538010676704634,180.88843528498768,1,19,93,234,1103,23.0,26.0,down,-0.18810212361308426,91,27.0,1
CF-004975,news,technology,465,176,brand,True,18,5,648,2754,0.23529411764705882,20.006221400439653,8,7,52,25.973570731786797,4748,0.5560684786796345,74.95887873463943,8,548,1702,1586,8474,23.0,17.0,up,0.14686725091749636,2004,13.0,0
CF-004976,product_page,finance,1517,264,agency,False,17,2,8,114,0.07017543859649122,32.3078968218137,6,7,37,15.687558787865157,39,0.4113918634118518,169.39231351754202,0,5,21,66,213,29.0,29.0,up,0.06374226471079772,19,24.0,0
CF-004977,blog,ecommerce,417,262,agency,True,19,7,68,355,0.19154929577464788,24.623619263472076,1,5,64,41.448170538238166,503,0.49030779696117244,54.22050045029822,4,48,174,386,1341,30.0,21.0,up,0.09321519808331484,153,14.0,1
CF-004978,news,technology,870,81,agency,False,21,3,10,247,0.04048582995951417,68.1988545707506,8,8,54,39.65567971354809,31,0.3042286818196296,84.88708437734424,0,8,36,168,871,70.0,60.0,up,0.12797554798367433,35,53.0,1
CF-004979,guide,ecommerce,213,86,in_house,False,28,5,102,1306,0.0781010719754977,48.44511499584172,7,7,66,34.42875368531687,544,0.08,98.03928278466512,5,61,251,999,4029,49.0,51.0,down,-0.2793797635176645,178,44.0,1
CF-004980,news,health,837,132,freelance,True,15,6,29,348,0.08333333333333333,39.48778114009734,8,7,63,47.29237862340919,83,0.31096872511541207,238.9556919671772,1,31,165,354,1596,41.0,38.0,up,-0.02458598556778306,185,31.0,0
CF-004981,news,finance,722,63,freelance,False,24,4,60,548,0.10948905109489052,34.20754358914988,16,12,65,47.85159922003,271,0.4138030804942572,73.87917835249567,4,66,269,299,935,31.0,33.0,down,-0.2578325151565497,227,30.0,1
CF-004982,blog,travel,1191,7,agency,True,18,4,8,70,0.11428571428571428,51.01949739020296,8,11,52,33.80382401940826,33,0.23361284438490423,25.0,0,4,17,67,264,47.0,52.0,up,0.15337605682884003,15,54.0,1
CF-004983,product_page,education,722,469,brand,True,25,6,19,180,0.10555555555555556,35.22821780438123,11,8,72,61.574088111628484,81,0.2337305403751052,162.4630004231496,1,13,66,183,633,36.0,33.0,down,-0.20488929847615772,78,23.0,1
CF-004984,blog,education,1191,114,in_house,True,13,6,87,542,0.16051660516605165,26.563336966298156,12,13,62,32.69086771229762,473,0.4085308386391097,135.54169327033793,2,55,165,332,1476,26.0,19.0,up,0.12128357405369473,122,20.0,1
CF-004985,blog,health,542,123,in_house,False,24,5,21,124,0.1693548387096774,38.99488508744412,9,7,84,69.77314380662129,122,0.4795652866456018,49.70337037022995,0,17,59,83,361,37.0,38.0,down,-0.14376473359429842,71,39.0,1
CF-004986,news,technology,765,128,brand,True,23,8,5,178,0.028089887640449437,80.0,6,7,72,53.820315381624425,23,0.2511570094960458,25.0,0,4,17,141,511,80.0,80.0,up,0.13117457088839973,14,72.0,1
CF-004987,news,education,771,167,brand,False,28,5,91,463,0.19654427645788336,35.13762245481071,9,8,66,43.4136976438019,614,0.36812812449224974,73.50664015618834,3,84,299,317,1647,35.0,32.0,down,-0.15588327673564617,317,22.0,1
CF-004988,news,education,998,249,brand,True,20,5,35,246,0.14227642276422764,32.861410007746876,7,9,57,21.325280258898555,267,0.44413031376567974,84.36859939347295,1,20,79,174,542,35.0,34.0,down,-0.2564604629476946,91,23.0,1
CF-004989,news,travel,960,105,agency,False,15,9,53,664,0.07981927710843373,28.739208907712957,10,8,58,24.12539554946859,151,0.16239641835279672,77.01588055731068,3,27,128,534,2452,35.0,35.0,down,-0.09767272419793849,119,29.0,1
CF-004990,guide,travel,1066,362,freelance,True,16,4,23,408,0.056372549019607844,63.66913674733809,11,6,66,46.62447863208565,102,0.4290486949973057,156.80613117027013,0,12,59,338,1057,65.0,78.0,up,0.04534736866941874,59,78.0,1
CF-004991,product_page,travel,930,275,brand,True,18,8,41,1301,0.03151421983089931,66.81222040105001,12,8,50,39.43778476409061,132,0.6152822591166869,165.0774939396354,2,42,148,785,2921,61.0,59.0,up,-0.07563541155095778,176,50.0,1
CF-004992,news,technology,1048,149,agency,True,17,3,5,50,0.1,38.80481790331297,7,6,48,32.00914760820744,34,0.7920940494892645,123.1979693750888,0,3,13,38,153,42.0,43.0,down,-0.2656211189955062,13,37.0,1
CF-004993,product_page,technology,580,73,in_house,True,17,7,31,133,0.23308270676691728,21.8431914610722,16,13,67,50.56807770628083,203,0.4625563844473304,194.15178055759787,0,17,87,79,335,24.0,26.0,up,0.140478295620255,66,33.0,1
CF-004994,guide,technology,966,353,brand,True,19,4,6,248,0.024193548387096774,80.0,5,5,65,42.480216955206465,37,0.28873541869113345,175.27733185993253,0,4,16,150,546,80.0,79.0,down,-0.23563275644685724,20,80.0,1
CF-004995,landing_page,education,1332,154,freelance,True,17,8,43,1151,0.03735881841876629,70.52716941531204,3,4,52,27.091318741897123,283,0.5468582879312464,25.0,2,45,228,611,2517,70.0,71.0,up,-0.007624861258924531,204,67.0,1
CF-004996,guide,technology,346,7,freelance,True,22,5,40,281,0.1423487544483986,32.064024438411984,10,10,60,37.25573115013797,101,0.4400440764334421,78.63191815798265,2,31,159,158,759,34.0,25.0,down,0.033000549198133056,197,20.0,1
CF-004997,news,travel,996,343,freelance,True,26,1,53,770,0.06883116883116883,53.360053337867214,3,2,59,39.47213769228725,305,0.6002636819271517,135.46835541550146,1,57,288,709,3125,51.0,57.0,up,-0.05536442735294149,372,64.0,1
CF-004998,guide,health,1053,63,agency,True,20,9,1507,7703,0.1956380630923017,44.38981310229338,14,10,74,51.71648461887538,6087,0.42743579756172956,164.33880596410688,32,1127,5533,5080,19180,43.0,51.0,down,-0.17915779403782572,4192,43.0,1
CF-004999,product_page,technology,1288,318,agency,False,23,4,64,298,0.21476510067114093,32.12421168295573,12,10,68,42.85477156832754,307,0.5291494334566338,229.7666281737899,1,52,238,248,1142,31.0,30.0,up,0.1430826571445087,240,24.0,1
CF-005000,blog,education,1067,7,brand,True,21,7,27,250,0.108,28.600238980585726,8,7,59,43.44037019997623,160,0.30810505149251954,109.54520910057754,1,15,49,145,715,32.0,31.0,up,-0.01481034685747526,41,27.0,1
CF-005001,blog,technology,880,121,freelance,True,28,7,58,937,0.061899679829242264,56.998569508995345,6,9,86,59.54463710639365,190,0.6575557769227343,25.0,1,37,122,486,1705,49.0,42.0,up,0.14338742171233096,157,37.0,0
CF-005002,guide,education,979,365,in_house,True,20,3,171,1347,0.12694877505567928,32.94183872107669,7,7,39,18.006189955000547,817,0.368297937997701,151.9333224482036,8,176,769,892,4139,33.0,28.0,up,0.051117194437381476,602,20.0,1
CF-005003,guide,ecommerce,629,180,brand,False,24,8,429,2404,0.17845257903494177,21.843464836982804,14,11,95,69.19490969578487,3023,0.3269426152941929,25.0,16,241,727,1545,5569,22.0,27.0,up,0.2716437053030892,740,26.0,1
CF-005004,guide,ecommerce,733,275,in_house,True,21,4,19,88,0.2159090909090909,19.137797571035627,3,3,43,20.663552530654496,147,0.43834367040167577,71.25124518146805,0,11,51,60,320,21.0,20.0,up,0.25537858935672236,52,17.0,1
CF-005005,news,technology,449,35,brand,True,19,1,231,1162,0.19879518072289157,30.258986621655588,5,5,51,22.071674457886655,698,0.4722647308349875,133.85322967229183,6,234,800,640,3289,27.0,30.0,down,-0.1115706702376884,955,29.0,1
CF-005006,product_page,education,1296,235,in_house,False,15,5,13,225,0.057777777777777775,51.05673988730793,3,3,57,38.68306897730282,40,0.5493915623273552,158.93459891587148,0,9,44,200,737,54.0,60.0,down,-0.14877568445439096,53,62.0,1
CF-005007,news,travel,985,180,brand,False,16,2,148,1014,0.14595660749506903,33.836494538618446,8,8,63,32.32960840405067,408,0.39144375428460704,261.8485779016223,1,147,512,992,3079,30.0,32.0,down,-0.09406388264323659,656,44.0,1
CF-005008,guide,health,575,218,in_house,True,31,3,15,151,0.09933774834437085,39.76767311826412,8,6,98,70.87465737937869,60,0.37166129229306005,156.90344823732798,0,9,43,122,405,37.0,33.0,up,0.12376486015289632,37,26.0,1
CF-005009,landing_page,ecommerce,931,506,freelance,False,28,4,305,1915,0.15926892950391644,29.11707536310338,10,7,50,28.64301358404863,2382,0.5663751244114472,191.38675244417993,1,154,585,964,4757,31.0,30.0,up,0.1508909951844033,733,27.0,0
CF-005010,news,health,1197,388,agency,False,19,4,70,462,0.15151515151515152,20.22203068034984,9,6,56,31.733754991192384,498,0.4417477363439333,84.90550412701634,5,70,320,433,1432,24.0,31.0,down,-0.09781042741928837,357,27.0,1
CF-005011,blog,finance,1147,306,brand,False,28,8,12,92,0.13043478260869565,21.29096825464585,2,3,69,41.480862744642245,55,0.43366915619103563,159.79128471766774,0,8,40,77,417,16.0,16.0,up,0.03399177026441216,34,7.0,1
CF-005012,product_page,finance,571,308,agency,True,26,8,49,480,0.10208333333333333,28.70829009620747,10,11,87,66.46620077147278,142,0.2829696983080837,114.38262516171977,2,27,144,509,2423,26.0,28.0,down,-0.06964855046333501,181,27.0,1
CF-005013,news,travel,120,34,freelance,False,20,4,46,499,0.09218436873747494,34.89056220914689,8,9,71,59.66712333024206,285,0.22026629979263898,93.36322526412644,1,28,146,460,1652,44.0,43.0,down,-0.2262581708077274,127,33.0,1
CF-005014,guide,travel,968,104,freelance,True,14,3,791,5166,0.15311653116531165,19.66500909623171,7,4,65,46.07475251435431,4418,0.6019475110522597,71.4084142728171,13,684,2309,3337,10538,9.0,11.0,down,-0.25806331963638673,1977,11.0,1
CF-005015,news,finance,583,7,in_house,False,17,3,2,50,0.04,66.72271403473235,1,8,53,24.180782800946275,13,0.4265860945035559,41.02359123955628,0,2,8,38,173,64.0,62.0,up,0.11675876113516913,7,66.0,1
CF-005016,blog,finance,1036,7,in_house,True,14,5,21,241,0.08713692946058091,60.30039262016672,6,8,37,16.52145435951037,167,0.44184475135982787,152.86801595601403,0,19,72,203,920,67.0,67.0,up,0.05429352165950916,86,66.0,0
CF-005017,product_page,education,1135,38,agency,False,12,1,46,278,0.16546762589928057,23.81659629683864,12,9,44,28.25613518528605,200,0.40937043310837545,90.97238184713376,0,26,121,303,1516,18.0,13.0,up,0.2262187694719321,107,19.0,1
CF-005018,guide,travel,1184,175,agency,False,14,5,128,722,0.1772853185595568,21.9570681559275,7,6,48,13.269460966136553,281,0.5371128536994634,193.42103898261885,8,136,619,648,3198,31.0,29.0,up,0.17386723486734226,693,18.0,0
CF-005019,guide,education,1373,7,brand,True,22,4,11,58,0.1896551724137931,25.411864182338462,2,3,54,24.30545645751652,40,0.4933874226721741,67.44054335413884,0,10,34,45,159,30.0,32.0,up,0.15083330717170307,37,22.0,1
CF-005020,news,finance,1220,173,freelance,True,22,4,2,55,0.03636363636363636,70.68550006238772,5,5,46,13.995928359857654,13,0.3065789560199701,142.71111857911117,0,1,5,53,201,69.0,61.0,up,0.11025905577356372,5,62.0,1
CF-005021,product_page,finance,1374,155,agency,False,16,6,17,124,0.13709677419354838,40.5897476776137,3,5,65,48.36159055942612,68,0.3008280068061949,175.6172806483022,1,17,86,131,570,34.0,34.0,up,0.11573827889378356,66,37.0,1
CF-005022,guide,finance,1263,7,agency,True,15,6,70,497,0.14084507042253522,45.521482366737374,4,7,49,23.942397953373398,362,0.3963397370076968,72.4191603330703,4,54,264,424,1385,44.0,40.0,up,0.004950646530658562,207,41.0,1
CF-005023,product_page,travel,1289,424,agency,True,24,6,1,87,0.011494252873563218,80.0,5,10,70,57.65707037820097,4,0.31570192776425177,268.561091185941,0,1,3,86,415,78.0,80.0,down,-0.2596565447391878,4,80.0,1
CF-005024,news,ecommerce,837,7,agency,False,16,5,674,3996,0.16866866866866867,22.486732918831777,5,5,59,44.861199673995586,2744,0.5386605391592024,253.4370796848923,7,444,1842,3326,10350,21.0,15.0,down,-0.15433504454099972,2363,13.0,1
CF-005025,blog,travel,463,358,in_house,False,18,2,43,496,0.08669354838709678,29.986348986637918,10,9,64,42.25341016771355,234,0.5787099473321554,158.44464962046706,2,34,153,295,1035,34.0,36.0,down,-0.15676367681067852,113,39.0,1
CF-005026,landing_page,finance,1594,7,agency,False,21,5,3,168,0.017857142857142856,80.0,6,4,73,52.83885895787619,22,0.47969155595845836,114.10525712677486,0,2,7,179,657,79.0,75.0,up,0.17438029560214882,5,73.0,1
CF-005027,blog,education,868,157,in_house,True,19,8,17,769,0.022106631989596878,80.0,12,10,54,36.513880346625726,51,0.5006571070654805,114.42781332111112,1,16,48,495,1586,80.0,78.0,up,0.21642691364559394,44,63.0,1
CF-005028,guide,travel,1218,7,agency,True,27,2,13,105,0.12380952380952381,38.03358923293985,8,8,65,44.08968395081455,98,0.4707763317879949,67.16089928386077,0,12,61,89,300,40.0,45.0,down,-0.22059635526603877,57,40.0,1
CF-005029,landing_page,health,684,75,freelance,False,23,6,98,525,0.18666666666666668,3.9847884833471117,8,10,47,29.086104463431845,232,0.46079217419334517,227.8334552568424,1,70,257,509,2620,4.0,9.0,down,-0.18680419351499794,298,4.0,1
CF-005030,landing_page,technology,1139,469,agency,True,23,3,2,62,0.03225806451612903,74.56916706414576,8,12,86,57.820377585396905,4,0.5129229458869552,25.0,0,2,9,50,163,72.0,73.0,down,-0.21153038708266222,9,72.0,1
CF-005031,news,travel,120,124,brand,False,16,6,155,769,0.20156046814044212,35.551284685210284,6,6,79,62.954172205483985,838,0.6274238169483757,119.98597186283587,6,136,724,766,2575,35.0,33.0,down,-0.2517861269480565,631,32.0,1
CF-005032,landing_page,travel,726,7,agency,True,29,4,36,232,0.15517241379310345,29.555866753650356,13,11,54,35.998987092343235,181,0.32581893580810817,196.22468415312665,2,28,89,203,797,27.0,32.0,up,0.14117967618229682,78,39.0,1
CF-005033,blog,education,820,258,agency,False,14,3,37,266,0.13909774436090225,22.449714109721562,5,8,78,62.19057898100463,147,0.49290650328121677,82.08633094814166,0,33,119,244,931,26.0,20.0,down,-0.09201988406967987,152,11.0,1
CF-005034,blog,finance,988,123,agency,True,18,6,33,167,0.19760479041916168,21.01079783070912,10,8,70,42.06577351173397,177,0.43003667902105286,30.04606785294186,1,29,120,165,533,20.0,21.0,down,-0.14030521527454598,97,11.0,1
CF-005035,landing_page,technology,1171,204,agency,False,18,5,29,702,0.04131054131054131,60.7257322425974,8,6,75,53.486565364350824,176,0.446272417961047,151.60258641213608,1,20,80,495,2085,59.0,62.0,down,-0.02748717159235374,88,62.0,1
CF-005036,news,education,521,33,freelance,True,21,6,9,154,0.05844155844155844,33.73493535635165,4,6,66,41.76189149747635,63,0.37903538541510456,117.06768759293325,0,5,20,155,642,40.0,39.0,down,-0.15566961959278688,26,34.0,1
CF-005037,product_page,travel,1047,41,freelance,True,20,6,13,383,0.033942558746736295,74.06428197855583,12,11,61,39.530411555352075,91,0.38881748350685585,126.95579065041237,0,14,48,335,1380,78.0,78.0,down,-0.14024075802138927,52,74.0,1
CF-005038,news,technology,1218,53,brand,True,23,3,11,304,0.03618421052631579,64.41077764634926,12,14,56,35.45092860853658,54,0.31724566337409776,111.72789125398981,0,7,31,184,622,59.0,56.0,up,0.1321770674393524,25,50.0,1
CF-005039,landing_page,technology,1553,307,brand,True,19,6,6,75,0.08,51.529824891784806,5,5,69,51.21669114471824,37,0.46552559002461347,247.34628965002992,0,3,13,47,224,48.0,46.0,down,-0.2502075575735971,9,43.0,1
CF-005040,landing_page,health,1061,143,agency,False,19,5,8,93,0.08602150537634409,41.90575856851483,14,9,43,24.64835765275918,46,0.2795891352907755,154.73056531413778,0,8,42,96,380,47.0,47.0,up,0.07080306829114041,33,38.0,1
CF-005041,blog,travel,712,12,brand,True,15,1,13,95,0.1368421052631579,28.533793796287554,1,2,68,46.09888687353816,71,0.4643698667793811,184.96280360315959,0,8,40,54,270,25.0,24.0,down,-0.19572627915397306,49,20.0,1
CF-005042,landing_page,finance,468,205,brand,True,13,7,66,353,0.18696883852691218,19.81641918331539,3,4,70,58.03327438722591,360,0.41127502529532517,199.66054291925528,0,68,237,224,976,19.0,16.0,down,-0.28053614928672554,204,22.0,1
CF-005043,product_page,health,1398,192,freelance,True,28,2,16,274,0.058394160583941604,53.53760647429483,5,10,49,27.38530004296986,83,0.5181960388595998,114.40793341972784,0,15,78,276,1001,49.0,50.0,up,0.09398967727285913,79,48.0,1
CF-005044,news,ecommerce,1071,271,freelance,True,27,9,400,1724,0.23201856148491878,32.349505806928875,5,8,79,54.59465189476144,2064,0.39195188813841975,138.8023952644379,23,233,1001,1471,7569,32.0,28.0,up,-0.028712628091941986,1109,25.0,1
CF-005045,landing_page,education,843,102,agency,True,18,3,63,290,0.21724137931034482,20.986839040429135,8,8,81,59.96139385841575,331,0.25165011589482217,163.4945839525239,4,57,264,311,1437,22.0,18.0,down,-0.12058230088278966,230,19.0,1
CF-005046,guide,health,364,167,brand,False,21,2,21,354,0.059322033898305086,47.343082424071035,1,5,52,30.167639248664614,96,0.5084070615333607,89.81795348014592,0,22,81,206,869,42.0,39.0,down,-0.20692347827466015,71,33.0,1
CF-005047,guide,health,570,247,brand,False,13,6,9,57,0.15789473684210525,22.291974790484083,9,9,65,38.66379010676622,21,0.2679971559312214,183.1307237241379,0,5,20,44,241,22.0,19.0,up,-0.007286864355254399,24,9.0,0
CF-005048,landing_page,health,1039,18,freelance,True,9,7,48,695,0.06906474820143885,49.97995735990993,4,5,58,31.813190749695107,164,0.4006864661371233,49.25264787132443,2,48,172,583,1765,56.0,62.0,down,-0.14797323511533564,165,56.0,0
CF-005049,news,technology,956,321,in_house,False,26,4,79,677,0.11669128508124077,34.85625947503554,9,8,65,44.93144367813642,314,0.5148831046841236,120.55434218750474,4,81,428,353,1260,35.0,35.0,down,-0.06153916445523408,413,30.0,1
CF-005050,product_page,technology,266,182,freelance,False,16,1,29,124,0.23387096774193547,24.096148860461952,8,6,56,26.197496339304827,111,0.6987534065717194,88.22234203152948,1,26,97,120,594,24.0,29.0,up,0.1197938760477678,79,15.0,1
CF-005051,blog,education,1039,7,agency,False,20,1,204,833,0.24489795918367346,31.555162721865003,5,7,65,55.68446355688086,1327,0.4328093268595834,50.19228974333198,12,206,836,762,4132,35.0,37.0,down,-0.161913415887197,724,34.0,1
CF-005052,news,technology,379,7,brand,False,21,8,103,493,0.20892494929006086,25.08407714892259,14,10,52,33.133034703248036,487,0.39690513611584743,147.4478158780356,6,84,258,442,2403,25.0,24.0,up,0.08596091104124812,297,29.0,1
CF-005053,news,ecommerce,1256,164,freelance,False,19,4,12,153,0.0784313725490196,49.24463690372711,5,2,53,26.489530498629886,56,0.42465207174021147,40.62600845252747,0,12,40,160,687,52.0,42.0,up,0.23676307760182802,46,43.0,0
CF-005054,blog,finance,912,91,in_house,True,19,5,2,204,0.00980392156862745,80.0,7,6,61,49.576602837410185,5,0.11396043115742022,147.48782232563573,0,2,7,222,1134,80.0,76.0,down,-0.05976267894494702,6,78.0,1
CF-005055,news,ecommerce,710,300,in_house,False,20,5,21,216,0.09722222222222222,35.33415867965182,13,9,52,27.226740244753252,68,0.39563598295331853,171.77002270602122,0,11,38,150,506,33.0,41.0,up,0.062330272657759096,44,33.0,0
CF-005056,news,education,1147,134,in_house,False,20,1,10,50,0.2,32.60583762304981,12,11,65,42.135465504800834,75,0.5050562711982176,249.26413345078907,0,7,26,42,171,36.0,43.0,up,0.1494164185108105,22,53.0,1
CF-005057,news,ecommerce,956,228,freelance,True,20,6,300,2027,0.1480019733596448,29.92854278817662,19,11,78,59.39183219942608,1515,0.22753929059635775,261.6995095215475,16,293,1174,1298,5408,25.0,25.0,up,0.17295981674538807,1209,13.0,1
CF-005058,landing_page,ecommerce,1247,44,brand,True,19,11,34,311,0.10932475884244373,27.876800047847553,7,6,74,55.75538522795692,143,0.6015436285058593,25.0,1,21,76,213,841,32.0,26.0,up,0.12892395157506023,95,23.0,0
CF-005059,guide,finance,874,176,brand,True,10,5,5,106,0.04716981132075472,60.59035551691379,6,11,74,58.19379656165307,20,0.40425574291669325,186.526473822244,0,4,20,70,316,62.0,66.0,down,-0.08786361281711136,15,60.0,1
CF-005060,product_page,travel,891,390,brand,True,18,7,8,50,0.16,24.053581064679207,8,9,58,38.6470209560104,32,0.3252824529339205,25.0,0,5,19,53,278,16.0,18.0,down,-0.14250027766687054,16,17.0,1
CF-005061,guide,travel,764,156,in_house,True,11,7,95,555,0.17117117117117117,25.6725607196789,6,7,60,41.93586594923615,330,0.6186869018054413,37.3455546292609,6,58,250,437,2232,24.0,30.0,down,-0.1394515959908293,223,25.0,1
CF-005062,guide,health,928,91,agency,False,19,6,5,290,0.017241379310344827,80.0,6,10,72,49.802705296078216,18,0.3790941479125187,167.11619195265524,0,4,21,259,1017,80.0,80.0,up,0.20997658870235147,19,74.0,1
CF-005063,guide,technology,1359,41,brand,False,20,6,102,569,0.17926186291739896,40.03338446153964,11,14,63,38.36220605434761,432,0.5237144867576555,128.79586146153744,2,100,355,336,1478,38.0,42.0,down,-0.08155772319335942,401,48.0,1
CF-005064,product_page,education,699,176,brand,False,25,5,36,224,0.16071428571428573,41.091910538998405,7,9,75,51.38181984323743,186,0.35800958766176816,93.2464035990082,0,36,173,152,699,39.0,49.0,up,0.19545756790080038,150,49.0,1
CF-005065,guide,finance,1044,405,in_house,False,28,2,25,356,0.0702247191011236,54.06629398359678,11,11,43,22.708553985705617,120,0.40547512707022104,81.69257151055521,1,19,91,198,607,49.0,51.0,up,0.2534649260004353,92,56.0,1
CF-005066,product_page,education,585,7,in_house,True,31,6,698,2941,0.23733424005440326,31.08370198779153,6,7,67,41.872316805574584,1873,0.7229437434268294,89.75468656648604,14,492,1878,2486,10665,29.0,28.0,down,-0.17109321244154416,1328,22.0,1
CF-005067,blog,education,229,172,freelance,True,13,1,96,633,0.15165876777251186,25.072793155988798,5,6,83,60.40603868783228,487,0.5093704649274379,125.72057812417343,5,72,274,359,1481,26.0,36.0,up,0.24723078239415608,234,38.0,1
